CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20151214,jour,10,292571.676,5043849.834,45.5344571716,-73.6565675114
Introduction,20151214,soir,10,290849.703,5044309.025,45.5385567797,-73.6786280781
Introduction,20151214,jour,11,295161.623,5037246.316,45.4750766685,-73.6232769924
Introduction,20151214,nuit,11,294886.863,5035869.744,45.4626857906,-73.6267634568
Introduction,20151214,jour,12,298008.146,5039130.855,45.4920680892,-73.5868954453
Introduction,20151214,nuit,13,294220.719,5032352.5,45.4310261207,-73.6352060657
Introduction,20151214,nuit,13,294220.719,5032352.5,45.4310261207,-73.6352060657
Introduction,20151214,jour,15,299828.578,5038119.548,45.4829832374,-73.5635944898
Introduction,20151214,soir,15,299164.669,5038806.67,45.4891612265,-73.5720951019
Introduction,20151214,soir,16,299490.656,5036115.5,45.4649473834,-73.5678955315
Introduction,20151214,jour,20,298778.45,5039548.054,45.4958292997,-73.5770452515
Introduction,20151214,jour,21,300149.764,5041903.012,45.5170306877,-73.559521738
Introduction,20151214,jour,21,300632.0,5041020.0,45.5090880326,-73.5533417463
Introduction,20151214,nuit,23,300784.987,5045213.113,45.5468201845,-73.5514181965
Introduction,20151214,soir,23,301228.665,5044857.894,45.543626212,-73.5457336517
Introduction,20151214,soir,26,294684.314,5040280.783,45.5023753555,-73.6294443944
Introduction,20151214,jour,27,292561.203,5044704.045,45.5421434695,-73.6567229557
Introduction,20151214,jour,27,292992.44,5045608.075,45.5502856729,-73.6512226139
Introduction,20151214,soir,30,296651.826,5046087.107,45.5546485918,-73.6043639415
Introduction,20151214,nuit,30,297048.081,5046322.532,45.5567715485,-73.5992923426
Introduction,20151214,jour,31,295407.773,5045146.471,45.5461687651,-73.6202800094
Introduction,20151214,soir,33,294178.101,5043445.594,45.5308460143,-73.6359906604
Introduction,20151214,jour,35,296897.49,5044854.22,45.5435574825,-73.6011975081
Introduction,20151214,jour,38,299043.124,5041066.069,45.5094912754,-73.5736765867
Introduction,20151214,jour,38,299269.623,5041387.713,45.5123873931,-73.5707814791
Introduction,20151214,jour,39,294974.54,5052874.165,45.6156987837,-73.6259835443
Introduction,20151214,jour,42,298640.063,5049683.5,45.5870304936,-73.5789434339
Introduction,20151214,soir,44,297475.783,5045786.385,45.5519517474,-73.593805998
Introduction,20151214,nuit,48,303385.859,5051586.663,45.6041815326,-73.5181286203
Introduction,20151214,jour,48,303533.314,5050700.603,45.5962088042,-73.5162360172
Introduction,20151214,soir,48,300670.19,5049369.587,45.5842208279,-73.55292345
Introduction,20151215,jour,3,282695.219,5040898.0,45.5076523994,-73.7828881292
Introduction,20151215,soir,3,276549.406,5036210.5,45.4652511225,-73.861268656
Introduction,20151215,jour,7,287356.495,5038074.253,45.4823754183,-73.7231351335
Introduction,20151215,nuit,7,292248.782,5041571.843,45.5139532444,-73.6606433748
Introduction,20151215,soir,7,286938.616,5042261.807,45.5200459793,-73.7286330124
Introduction,20151215,soir,8,291135.563,5032447.0,45.4318230026,-73.6746376509
Introduction,20151215,soir,15,297831.079,5037493.038,45.4773285317,-73.5891376042
Introduction,20151215,jour,20,300213.264,5040032.444,45.5001989579,-73.5586914602
Introduction,20151215,soir,21,299466.923,5041212.554,45.5108127773,-73.5682543979
Introduction,20151215,jour,22,300127.695,5043165.594,45.5283917506,-73.5598162534
Introduction,20151215,soir,23,300784.987,5045213.113,45.5468201845,-73.5514181965
Introduction,20151215,jour,24,295748.406,5042320.0,45.5207396609,-73.6158655193
Introduction,20151215,jour,26,295797.546,5040825.557,45.5072927092,-73.6152090587
Introduction,20151215,soir,27,291728.503,5044548.036,45.5407245222,-73.6673818204
Introduction,20151215,soir,30,293973.562,5048003.92,45.5718601766,-73.6387101972
Introduction,20151215,jour,30,297151.116,5046596.113,45.55923446,-73.5979768738
Introduction,20151215,nuit,38,298379.31,5041955.076,45.5174851245,-73.5821837226
Introduction,20151215,jour,38,299282.209,5041887.078,45.5168809813,-73.5706260155
Introduction,20151215,soir,38,299584.19,5043721.098,45.5333865314,-73.5667802784
Introduction,20151215,nuit,38,299128.607,5042150.08,45.5192463457,-73.5725951152
Introduction,20151215,soir,39,294955.097,5052088.926,45.6086327429,-73.6262169944
Introduction,20151215,soir,39,295399.719,5051280.5,45.60136448,-73.6205011371
Introduction,20151215,soir,44,299674.992,5045886.864,45.5528755492,-73.5656403771
Introduction,20151215,nuit,44,299118.03,5047847.407,45.5705128409,-73.5727966415
Introduction,20151215,jour,45,298332.026,5057031.974,45.653150998,-73.5829886077
Introduction,20151215,jour,48,302213.991,5048637.93,45.5776446069,-73.5331357959
Introduction,20151215,jour,49,304240.097,5055431.623,45.638780629,-73.5071821084
Introduction,20151216,soir,3,276589.344,5036584.0,45.468613605,-73.8607793778
Introduction,20151216,jour,8,291921.344,5033221.0,45.4388027543,-73.6646153077
Introduction,20151216,soir,10,289029.61,5042967.498,45.5264464598,-73.701890323
Introduction,20151216,nuit,15,298796.676,5038006.043,45.4819537564,-73.576793194
Introduction,20151216,jour,15,299323.294,5038476.733,45.4861935685,-73.5700620682
Introduction,20151216,jour,23,301025.573,5044410.371,45.5395981655,-73.5483309473
Introduction,20151216,soir,24,294383.104,5041717.262,45.5152969307,-73.6333293024
Introduction,20151216,soir,26,295411.835,5039786.572,45.49793841,-73.620125307
Introduction,20151216,soir,27,293177.326,5045371.801,45.5481627123,-73.6488491252
Introduction,20151216,jour,27,294052.74,5045559.014,45.549861375,-73.637642029
Introduction,20151216,jour,30,295007.64,5048223.93,45.573855211,-73.6254658526
Introduction,20151216,jour,31,295447.096,5045343.569,45.5479428492,-73.6197801936
Introduction,20151216,soir,33,293696.112,5043640.561,45.5325928842,-73.6421658983
Introduction,20151216,soir,33,295044.415,5043311.069,45.5296481743,-73.6248967142
Introduction,20151216,soir,33,295044.415,5043311.069,45.5296481743,-73.6248967142
Introduction,20151216,jour,38,298995.904,5042510.083,45.5224847027,-73.5742980057
Introduction,20151216,soir,38,299828.086,5043212.17,45.5288087865,-73.5636524083
Introduction,20151216,jour,42,295916.219,5050685.0,45.5960128075,-73.6138693567
Introduction,20151216,soir,42,296723.063,5049752.0,45.5876272571,-73.6035120816
Introduction,20151216,jour,44,299498.877,5047860.083,45.5706299086,-73.5679174216
Introduction,20151216,soir,46,300853.156,5051096.0,45.599756648,-73.5505927003
Introduction,20151216,soir,48,302171.291,5048812.222,45.5792127802,-73.5336838694
Introduction,20151216,soir,49,305629.962,5056169.518,45.6454200929,-73.4893524748
Introduction,20151217,jour,7,291532.792,5043068.555,45.5274079472,-73.6698478285
Introduction,20151217,soir,7,288458.522,5041666.024,45.5147221945,-73.7091578695
Introduction,20151217,soir,10,287673.09,5043196.925,45.5284789069,-73.7192641982
Introduction,20151217,jour,11,295784.245,5037485.703,45.4772390981,-73.6153179286
Introduction,20151217,jour,11,294774.0,5035344.0,45.4579532854,-73.6281959584
Introduction,20151217,soir,15,298363.469,5035171.096,45.4564396982,-73.5822975442
Introduction,20151217,soir,15,298363.469,5035171.096,45.4564396982,-73.5822975442
Introduction,20151217,soir,16,299129.438,5034466.5,45.450106026,-73.5724957423
Introduction,20151217,jour,22,300420.194,5043279.596,45.529419484,-73.5560726145
Introduction,20151217,nuit,26,295019.954,5041731.229,45.5154318342,-73.6251783472
Introduction,20151217,nuit,26,293963.376,5039441.842,45.494815393,-73.6386512522
Introduction,20151217,soir,27,291434.352,5044929.801,45.5441541876,-73.6711588599
Introduction,20151217,jour,30,297054.157,5047386.063,45.5663416128,-73.5992313622
Introduction,20151217,soir,30,296867.053,5048084.061,45.5726203085,-73.6016396601
Introduction,20151217,soir,31,295374.665,5044148.181,45.5371853559,-73.62068478
Introduction,20151217,soir,31,295686.991,5045723.07,45.5513609074,-73.6167149952
Introduction,20151217,jour,35,297878.664,5044876.897,45.5437719779,-73.5886331832
Introduction,20151217,jour,38,296945.312,5042684.076,45.5240302697,-73.6005503072
Introduction,20151217,jour,38,298682.501,5042832.085,45.5253795221,-73.5783138818
Introduction,20151217,nuit,38,299143.004,5042735.73,45.5245163718,-73.572417591
Introduction,20151217,jour,39,294944.438,5053800.5,45.6240337267,-73.6263882417
Introduction,20151217,jour,39,292963.0,5049749.382,45.587549873,-73.6516999379
Introduction,20151217,jour,39,295421.283,5053286.642,45.6194165196,-73.6202632842
Introduction,20151217,soir,39,295331.281,5053036.5,45.6171644642,-73.6214125196
Introduction,20151217,nuit,42,297361.463,5051180.467,45.6004881146,-73.5953522779
Introduction,20151217,nuit,42,297088.156,5048450.0,45.5759156243,-73.5988125908
Introduction,20151217,soir,45,297892.245,5056267.628,45.6462690311,-73.5886204506
Introduction,20151217,jour,46,299028.313,5051524.5,45.6035996511,-73.5739895391
Introduction,20151217,jour,46,299028.313,5051524.5,45.6035996511,-73.5739895391
Introduction,20151217,soir,48,302832.307,5051189.596,45.6006072691,-73.5252232939
Introduction,20151217,soir,48,303702.506,5050369.767,45.5932321352,-73.514066619
Introduction,20151217,soir,48,303407.611,5051225.1,45.600928134,-73.5178487382
Introduction,20151217,soir,49,304364.672,5058164.061,45.663367731,-73.5055865771
Introduction,20151218,soir,8,287561.795,5034201.529,45.4475321062,-73.7203731604
Introduction,20151218,jour,10,287300.335,5043103.233,45.5276265767,-73.7240329442
Introduction,20151218,soir,11,294278.244,5036881.767,45.4717835392,-73.6345677697
Introduction,20151218,jour,16,300416.69,5034226.513,45.4479557594,-73.5560366394
Introduction,20151218,nuit,20,298491.101,5039745.654,45.4976048508,-73.580724396
Introduction,20151218,nuit,23,301474.087,5044587.274,45.5411922893,-73.5425889993
Introduction,20151218,soir,23,302438.495,5046301.616,45.5566224863,-73.5302478317
Introduction,20151218,soir,24,294155.216,5041178.225,45.5104430242,-73.6362344049
Introduction,20151218,soir,24,293903.825,5040863.598,45.507608004,-73.6394447646
Introduction,20151218,jour,26,293154.257,5040324.046,45.5027407885,-73.6490245852
Introduction,20151218,soir,26,294571.373,5039055.826,45.4913510353,-73.6308640947
Introduction,20151218,soir,26,294711.317,5039278.705,45.4933586323,-73.6290782503
Introduction,20151218,soir,27,291512.349,5044463.938,45.5399636913,-73.6701473991
Introduction,20151218,nuit,27,292610.687,5047043.036,45.5631913225,-73.6561475679
Introduction,20151218,soir,35,296159.183,5044300.174,45.5385632141,-73.6106422813
Introduction,20151218,soir,35,296485.332,5043615.256,45.5324040416,-73.6064544492
Introduction,20151218,jour,35,297162.19,5043545.416,45.5317833425,-73.5977874175
Introduction,20151218,nuit,38,299228.401,5044048.807,45.5363326253,-73.5713393243
Introduction,20151218,jour,42,0,0,1,1
Introduction,20151218,soir,42,298008.406,5048116.0,45.5729197804,-73.5870167129
Introduction,20151218,jour,44,298622.244,5047041.386,45.5632557811,-73.5791383945
Introduction,20151218,jour,48,303175.866,5052021.674,45.6080954185,-73.5208220793
Introduction,20151218,jour,48,301394.249,5049993.93,45.589842772,-73.5436490023
Introduction,20151218,jour,48,303091.508,5051358.098,45.6021241815,-73.5219012606
Introduction,20151218,jour,48,302295.1,5052165.594,45.6093878322,-73.5321146066
Introduction,20151219,soir,7,290344.194,5040202.346,45.5015931139,-73.68497976
Introduction,20151219,nuit,8,289407.031,5033405.0,45.440407638,-73.6967588998
Introduction,20151219,soir,10,291281.82,5043839.47,45.534340084,-73.6730820527
Introduction,20151219,nuit,11,295784.245,5037485.703,45.4772390981,-73.6153179286
Introduction,20151219,soir,11,294165.108,5036438.7,45.4677949059,-73.6360051271
Introduction,20151219,soir,12,0,0,1,1
Introduction,20151219,jour,13,294839.25,5032964.5,45.4365422968,-73.6273134747
Introduction,20151219,soir,15,298405.405,5035844.136,45.462496427,-73.5817701044
Introduction,20151219,jour,16,300538.125,5035954.0,45.463501304,-73.5544991754
Introduction,20151219,jour,16,300599.313,5035696.5,45.4611845633,-73.5537145273
Introduction,20151219,jour,21,299665.904,5042320.084,45.5207802731,-73.5657193776
Introduction,20151219,jour,23,301061.887,5044489.108,45.5403068658,-73.5478665535
Introduction,20151219,jour,23,301376.741,5046607.767,45.5593729268,-73.5438496698
Introduction,20151219,soir,23,301692.983,5045845.224,45.5525127854,-73.5397939779
Introduction,20151219,soir,24,294017.074,5041332.498,45.5118291109,-73.6380057657
Introduction,20151219,soir,24,295578.688,5041907.5,45.5170256023,-73.6180302403
Introduction,20151219,jour,24,296462.174,5042490.814,45.5222856128,-73.6067318085
Introduction,20151219,soir,26,293213.058,5040284.546,45.5023863309,-73.6482712086
Introduction,20151219,jour,26,294405.808,5039472.687,45.49509968,-73.6329911408
Introduction,20151219,nuit,26,294343.565,5039086.54,45.4916240367,-73.6337792955
Introduction,20151219,jour,26,295270.39,5040973.338,45.5086155018,-73.6219581986
Introduction,20151219,soir,26,293064.716,5040311.403,45.5026255212,-73.6501700889
Introduction,20151219,nuit,27,293243.832,5048336.894,45.5748446379,-73.648067467
Introduction,20151219,soir,27,291852.197,5045241.535,45.5469671633,-73.6658162575
Introduction,20151219,soir,27,291564.745,5045914.098,45.5530136954,-73.6695156916
Introduction,20151219,jour,30,297158.741,5045888.178,45.5528643087,-73.5978681447
Introduction,20151219,nuit,31,295648.495,5045400.071,45.5484539488,-73.6172019913
Introduction,20151219,nuit,31,293990.798,5044578.358,45.5410361434,-73.6384136712
Introduction,20151219,nuit,31,294887.079,5045018.827,45.5450129652,-73.62694559
Introduction,20151219,nuit,31,295100.193,5045070.977,45.5454852289,-73.6242174766
Introduction,20151219,jour,35,296728.134,5043458.05,45.5309922985,-73.6033432182
Introduction,20151219,nuit,38,298582.978,5042265.148,45.5202771212,-73.579580743
Introduction,20151219,soir,38,297286.78,5042465.001,45.5220627124,-73.5961757163
Introduction,20151219,soir,39,295189.781,5052346.0,45.610949241,-73.6232132903
Introduction,20151219,soir,39,295482.584,5053333.282,45.6198370217,-73.6194781146
Introduction,20151219,jour,42,298215.125,5049367.0,45.5841786417,-73.5843850066
Introduction,20151219,nuit,45,297615.338,5054753.183,45.632638937,-73.5921505793
Introduction,20151219,soir,48,303840.403,5050310.509,45.5926991187,-73.5122990719
Introduction,20151220,soir,7,288500.645,5039326.563,45.4936718494,-73.7085409891
Introduction,20151220,nuit,13,0,0,1,1
Introduction,20151220,jour,23,301951.27,5045205.29,45.5467555368,-73.536482171
Introduction,20151220,soir,26,295369.144,5040155.012,45.5012532105,-73.6206786362
Introduction,20151220,soir,27,292273.804,5044543.543,45.5406941105,-73.6603991
Introduction,20151220,jour,27,292337.211,5047537.095,45.5676321696,-73.6596634306
Introduction,20151220,nuit,27,293713.973,5045308.865,45.5476051416,-73.6419749967
Introduction,20151220,soir,27,291404.864,5045519.529,45.5494601827,-73.6715526188
Introduction,20151220,jour,35,295948.13,5043720.215,45.5333418845,-73.6133342435
Introduction,20151220,soir,35,297290.587,5045481.585,45.5492070803,-73.5961732422
Introduction,20151220,jour,35,297061.911,5043974.324,45.5356417084,-73.5990780713
Introduction,20151220,jour,38,297244.194,5042400.243,45.5214795346,-73.5967198549
Introduction,20151220,soir,38,297286.78,5042465.001,45.5220627124,-73.5961757163
Introduction,20151220,soir,38,297921.712,5042033.075,45.5181826264,-73.5880419858
Introduction,20151220,soir,39,295852.656,5053154.0,45.6182286657,-73.6147293657
Introduction,20151220,jour,44,299557.366,5046277.189,45.5563869517,-73.5671510962
Introduction,20151220,jour,44,297522.582,5045860.785,45.5526217146,-73.5932077204
Introduction,20151220,nuit,45,296898.678,5054102.256,45.6267739713,-73.6013319022
Introduction,20151220,jour,46,300866.156,5051344.5,45.6019927924,-73.5504280629
Introduction,20151220,soir,48,303950.209,5052223.105,45.6099093256,-73.5108950284
Introduction,20151220,jour,48,303702.506,5050369.767,45.5932321352,-73.514066619
Introduction,20151220,soir,49,304989.395,5058258.916,45.6642213638,-73.4975694514
Introduction,20151221,jour,10,288058.531,5042971.642,45.5264611015,-73.7143219954
Introduction,20151221,jour,11,293977.491,5035887.517,45.4628322238,-73.6383923381
Introduction,20151221,soir,11,296677.485,5037171.844,45.4744258137,-73.603887583
Introduction,20151221,jour,15,0,0,1,1
Introduction,20151221,jour,15,0,0,1,1
Introduction,20151221,jour,16,298458.906,5033957.5,45.4455200228,-73.5810616421
Introduction,20151221,jour,20,300614.385,5039508.895,45.4954903584,-73.5535542884
Introduction,20151221,soir,23,301505.705,5044656.38,45.5418142808,-73.5421845894
Introduction,20151221,soir,23,301352.286,5044721.99,45.5424039212,-73.5441496345
Introduction,20151221,soir,23,301352.286,5044721.99,45.5424039212,-73.5441496345
Introduction,20151221,jour,24,296985.478,5041365.288,45.5121637489,-73.600015103
Introduction,20151221,jour,26,294278.766,5038983.039,45.490691717,-73.6346061109
Introduction,20151221,soir,27,291406.699,5044866.031,45.5435798332,-73.6715112344
Introduction,20151221,soir,31,296758.591,5045232.08,45.5469560092,-73.6029824181
Introduction,20151221,soir,31,296758.591,5045232.08,45.5469560092,-73.6029824181
Introduction,20151221,soir,33,295349.919,5042886.069,45.525828076,-73.6209772838
Introduction,20151221,soir,35,296985.792,5044989.082,45.5447720144,-73.60006889
Introduction,20151221,nuit,38,298822.595,5043440.591,45.5308563073,-73.5765278782
Introduction,20151221,jour,38,297634.913,5042109.575,45.5188681152,-73.5917141223
Introduction,20151221,soir,38,298147.07,5041998.818,45.5178765551,-73.585156945
Introduction,20151221,jour,38,298505.728,5042556.15,45.522894978,-73.5805733152
Introduction,20151221,jour,38,297397.507,5042867.579,45.5256864487,-73.5947643987
Introduction,20151221,soir,39,295819.781,5052386.5,45.611322096,-73.6151367788
Introduction,20151221,soir,39,295315.313,5052643.0,45.613623442,-73.6216096151
Introduction,20151221,nuit,39,294721.023,5051534.36,45.6036392676,-73.629206486
Introduction,20151221,jour,39,295163.206,5051729.362,45.6054002145,-73.6235418281
Introduction,20151221,soir,42,297305.123,5051467.089,45.6030666092,-73.596078884
Introduction,20151221,nuit,44,300420.686,5045668.113,45.5509122401,-73.5560876808
Introduction,20151221,soir,46,0,0,1,1
Introduction,20151221,jour,48,303748.109,5052195.103,45.6096570798,-73.5134860583
Introduction,20151222,soir,3,276874.656,5037209.5,45.4742535108,-73.8571662113
Introduction,20151222,soir,7,287614.269,5040720.005,45.5061892878,-73.7199303951
Introduction,20151222,jour,8,288293.25,5033630.0,45.4424068824,-73.7110031337
Introduction,20151222,jour,13,292955.674,5031323.782,45.4217488996,-73.6513488891
Introduction,20151222,jour,15,297810.068,5034846.728,45.4535155571,-73.5893687158
Introduction,20151222,soir,16,298843.688,5035305.0,45.4576488914,-73.5761590876
Introduction,20151222,soir,21,300395.48,5040731.29,45.5064886457,-73.5563661169
Introduction,20151222,jour,23,302474.396,5046380.616,45.5573334763,-73.5297883619
Introduction,20151222,jour,23,302328.289,5045785.617,45.5519789654,-73.5316568211
Introduction,20151222,soir,26,295018.613,5038547.858,45.4867865323,-73.6251320406
Introduction,20151222,soir,26,295631.714,5041104.991,45.5098050087,-73.6173365162
Introduction,20151222,soir,27,292000.188,5044924.347,45.5441157376,-73.663912721
Introduction,20151222,nuit,30,295235.675,5047560.559,45.5678891697,-73.6225311517
Introduction,20151222,jour,31,294764.963,5045251.925,45.5471087115,-73.6285141917
Introduction,20151222,soir,33,295421.241,5042995.904,45.5268173757,-73.6200663441
Introduction,20151222,jour,44,298746.318,5046302.608,45.5566091014,-73.5775398367
Introduction,20151222,jour,45,297909.258,5056547.107,45.6487840058,-73.5884061405
Introduction,20151222,jour,48,303840.403,5050310.509,45.5926991187,-73.5122990719
Introduction,20151223,soir,3,280491.864,5041278.93,45.5110068071,-73.8111042668
Introduction,20151223,soir,7,289735.729,5042457.082,45.5218691788,-73.6928350459
Introduction,20151223,soir,10,288822.356,5043355.174,45.5299301777,-73.7045561853
Introduction,20151223,soir,10,289418.9,5044936.516,45.5441730248,-73.69696856
Introduction,20151223,jour,15,298490.123,5038404.134,45.4855332555,-73.580719664
Introduction,20151223,nuit,15,299802.189,5037283.548,45.4754603345,-73.5639235512
Introduction,20151223,jour,15,300212.184,5037780.05,45.4799309049,-73.5586842283
Introduction,20151223,nuit,21,299826.205,5040536.456,45.5047316203,-73.5636493397
Introduction,20151223,jour,23,301376.741,5046607.767,45.5593729268,-73.5438496698
Introduction,20151223,jour,26,295295.661,5039882.048,45.4987959699,-73.6216136456
Introduction,20151223,jour,26,294802.625,5041423.145,45.5126564921,-73.6279537302
Introduction,20151223,soir,26,294260.037,5040247.304,45.5020678165,-73.6348728797
Introduction,20151223,jour,31,295564.784,5045268.314,45.5472672495,-73.6182715772
Introduction,20151223,soir,31,295409.053,5044461.348,45.5400038078,-73.6202504734
Introduction,20151223,jour,31,295468.401,5044592.072,45.5411809057,-73.6194930196
Introduction,20151223,nuit,33,295086.847,5042996.026,45.5268138939,-73.6243472298
Introduction,20151223,jour,35,296272.535,5043884.073,45.5348203839,-73.6091836095
Introduction,20151223,jour,35,296272.535,5043884.073,45.5348203839,-73.6091836095
Introduction,20151223,soir,35,297336.687,5045559.186,45.5499058562,-73.5955840227
Introduction,20151223,nuit,35,297510.919,5045227.845,45.5469261805,-73.5933476693
Introduction,20151223,soir,35,296842.357,5043633.697,45.5325741489,-73.6018836897
Introduction,20151223,jour,38,299063.299,5043030.088,45.5271644675,-73.573441374
Introduction,20151223,soir,39,295331.281,5053036.5,45.6171644642,-73.6214125196
Introduction,20151223,jour,39,295925.781,5052733.0,45.6144413472,-73.6137840438
Introduction,20151223,jour,39,294813.84,5051925.45,45.6071597309,-73.6280246351
Introduction,20151223,soir,42,296957.053,5048801.018,45.5790727237,-73.6004980578
Introduction,20151223,jour,44,298981.268,5048896.073,45.579947931,-73.5745613029
Introduction,20151223,nuit,44,298065.087,5045180.668,45.5465072441,-73.586250072
Introduction,20151223,jour,45,296226.671,5054685.975,45.6320184302,-73.6099604293
Introduction,20151223,jour,46,300845.052,5050926.091,45.5982277141,-73.5506952049
Introduction,20151223,nuit,46,300927.991,5050801.38,45.5971059968,-73.5496310896
Introduction,20151224,soir,8,291615.375,5033910.5,45.4450015086,-73.6685446674
Introduction,20151224,jour,10,289418.9,5044936.516,45.5441730248,-73.69696856
Introduction,20151224,jour,10,287603.637,5043800.439,45.5339078084,-73.7201745394
Introduction,20151224,soir,15,299495.78,5037831.046,45.480384715,-73.5678485269
Introduction,20151224,soir,16,298231.813,5032990.0,45.4368118592,-73.5839517794
Introduction,20151224,jour,16,299539.781,5035581.0,45.4601380632,-73.5672616053
Introduction,20151224,soir,21,299425.015,5041561.075,45.5139485901,-73.5687945699
Introduction,20151224,jour,21,300031.401,5041834.03,45.5164091603,-73.5610360798
Introduction,20151224,soir,23,301098.987,5044570.108,45.5410359316,-73.5473921004
Introduction,20151224,soir,23,302189.898,5046513.115,45.5585247392,-73.5334331667
Introduction,20151224,jour,26,294534.788,5041175.622,45.5104252916,-73.6313765135
Introduction,20151224,soir,26,294265.095,5039251.585,45.4931080013,-73.6347867778
Introduction,20151224,nuit,31,294865.104,5044442.567,45.5398272654,-73.6272153077
Introduction,20151224,nuit,38,297408.197,5042346.363,45.5209964595,-73.5946196864
Introduction,20151224,soir,39,296321.159,5052383.003,45.6112969269,-73.608708485
Introduction,20151224,jour,45,297386.901,5055701.096,45.6411660526,-73.5950949378
Introduction,20151224,jour,48,303837.816,5050042.609,45.5902884731,-73.5123317012
Introduction,20151224,soir,49,305295.987,5058096.076,45.6627559493,-73.4936350534
Introduction,20151224,jour,50,291320.656,5041018.998,45.5089612141,-73.6725072337
Introduction,20151225,jour,3,280249.281,5040842.5,45.5070711881,-73.814187035
Introduction,20151225,jour,3,281787.471,5040328.635,45.5024997183,-73.7944782595
Introduction,20151225,soir,7,290442.5,5040444.5,45.5037741388,-73.6837289082
Introduction,20151225,jour,15,296340.714,5035816.635,45.4622270087,-73.6081715742
Introduction,20151225,nuit,15,300643.92,5037623.286,45.4785229733,-73.5531604305
Introduction,20151225,nuit,16,299650.313,5036262.5,45.4662713558,-73.56585539
Introduction,20151225,nuit,20,298526.118,5039576.736,45.4960851696,-73.5802741829
Introduction,20151225,soir,23,302438.495,5046301.616,45.5566224863,-73.5302478317
Introduction,20151225,jour,23,301305.146,5045731.777,45.5514901113,-73.5447604953
Introduction,20151225,soir,23,302163.692,5046051.616,45.5543719137,-73.5337663556
Introduction,20151225,soir,24,296237.906,5042456.5,45.521974124,-73.6096020394
Introduction,20151225,nuit,24,296826.656,5041771.5,45.5158172086,-73.6020544108
Introduction,20151225,nuit,26,0,0,1,1
Introduction,20151225,jour,26,295157.362,5039662.546,45.4968189016,-73.6233789454
Introduction,20151225,soir,27,293920.666,5048435.543,45.5757432213,-73.6393975161
Introduction,20151225,jour,31,295409.053,5044461.348,45.5400038078,-73.6202504734
Introduction,20151225,jour,35,298090.19,5044714.092,45.5423090701,-73.5859221971
Introduction,20151225,nuit,38,298900.814,5041631.575,45.51457874,-73.5755046746
Introduction,20151225,soir,38,297756.334,5043129.314,45.5280453584,-73.5901745768
Introduction,20151225,jour,42,297139.844,5051856.5,45.6065688275,-73.5982037512
Introduction,20151225,jour,44,299050.98,5046251.595,45.5561526514,-73.5736369141
Introduction,20151225,nuit,46,300510.802,5050751.286,45.5966527887,-73.5549781409
Introduction,20151225,nuit,48,302121.63,5047587.496,45.5681921182,-73.5343135058
Introduction,20151226,soir,7,290028.863,5040504.469,45.5043051264,-73.6890238821
Introduction,20151226,soir,7,290678.625,5039743.5,45.4974710879,-73.6806871203
Introduction,20151226,jour,7,287130.597,5042525.631,45.5224248413,-73.7261851026
Introduction,20151226,soir,7,290292.635,5040379.935,45.5031900576,-73.6856447689
Introduction,20151226,jour,7,289829.313,5040429.5,45.5036262729,-73.6915751893
Introduction,20151226,nuit,12,298661.991,5039392.715,45.4944304772,-73.5785333909
Introduction,20151226,soir,12,298166.959,5038997.547,45.490870053,-73.5848617817
Introduction,20151226,jour,21,300470.83,5040734.57,45.5065186322,-73.5554018672
Introduction,20151226,nuit,23,302168.987,5045443.117,45.5488964456,-73.5336952642
Introduction,20151226,jour,23,301917.404,5045127.869,45.5460587354,-73.5369154188
Introduction,20151226,jour,23,301704.277,5045117.744,45.5459667125,-73.5396447247
Introduction,20151226,soir,26,295084.662,5039709.046,45.4972363196,-73.6243100709
Introduction,20151226,jour,26,295581.987,5040487.15,45.5042447698,-73.6179613127
Introduction,20151226,jour,27,292722.373,5046633.925,45.5595119637,-73.6547067491
Introduction,20151226,soir,27,291759.993,5045023.856,45.545006697,-73.6669912647
Introduction,20151226,jour,27,293125.677,5048139.538,45.5730667997,-73.64957665
Introduction,20151226,soir,30,294412.761,5048359.546,45.5750668981,-73.6330906775
Introduction,20151226,nuit,39,294982.469,5053272.5,45.6192832046,-73.625889898
Introduction,20151226,soir,39,294179.399,5052650.002,45.6136700153,-73.6361740568
Introduction,20151226,soir,44,298951.854,5045354.951,45.5480835138,-73.5748958613
Introduction,20151226,jour,44,298951.854,5045354.951,45.5480835138,-73.5748958613
Introduction,20151227,jour,8,290364.813,5033122.0,45.4378814993,-73.6845079248
Introduction,20151227,soir,10,286096.8,5042152.05,45.5190362716,-73.7394043163
Introduction,20151227,jour,11,295199.926,5037855.061,45.4805549572,-73.6227989874
Introduction,20151227,nuit,15,297911.253,5035703.91,45.4612299072,-73.5880870406
Introduction,20151227,jour,16,299189.344,5035412.0,45.4586145915,-73.5717406567
Introduction,20151227,soir,21,300450.522,5040241.319,45.5020800242,-73.5556573816
Introduction,20151227,jour,22,300307.501,5042665.589,45.5238936933,-73.5575097394
Introduction,20151227,soir,22,300446.504,5042365.087,45.5211905396,-73.5557276541
Introduction,20151227,soir,23,302178.379,5045740.868,45.5515757499,-73.5335765766
Introduction,20151227,soir,26,294771.163,5039555.545,45.4958506178,-73.6283182183
Introduction,20151227,soir,27,292363.237,5045775.094,45.5517776115,-73.6592852014
